category,file,line,reference,usage
runtime,tesisproject.backend/UnitOfWork/Implementations/UnitOfWork.cs,63,AppDbContext,"AppDbContext ctx,"
runtime,tesisproject.backend/UnitOfWork/Interfaces/IUnitOfWork.cs,4,tesisproject.shared.Entities.Analytics.Dw.Dimensions,using tesisproject.shared.Entities.Analytics.Dw.Dimensions;
runtime,tesisproject.backend/UnitOfWork/Interfaces/IUnitOfWork.cs,5,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/UnitOfWork/Interfaces/IUnitOfWork.cs,6,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
legacy no usado (excluido del backend),tesisproject.shared/ArticlesMigration/DTOs/Articles/ArticleDtos.cs,36,ArticleParticipant,public List<ArticleParticipantDto>? Participants { get; set; }
legacy no usado (excluido del backend),tesisproject.shared/ArticlesMigration/DTOs/Articles/ArticleDtos.cs,81,ArticleParticipant,public List<ArticleParticipantDto>? Participants { get; set; }
legacy no usado (excluido del backend),tesisproject.shared/ArticlesMigration/DTOs/Articles/ArticleDtos.cs,97,ArticleParticipant,public class ArticleParticipantDto
legacy no usado (excluido del backend),tesisproject.shared/ArticlesMigration/DTOs/Articles/ArticleParticipantRequest.cs,3,ArticleParticipant,public class ArticleParticipantRequest
legacy no usado (excluido del backend),tesisproject.shared/ArticlesMigration/DTOs/Articles/CreateArticleRequest.cs,39,ArticleParticipant,public List<ArticleParticipantRequest> Participants { get; set; } = new();
legacy no usado (excluido del backend),tesisproject.shared/ArticlesMigration/DTOs/Articles/RegisterArticleAggregateDtos.cs,10,ArticleParticipant,public List<ArticleParticipantAggregateDto> Participants { get; set; } = new();
legacy no usado (excluido del backend),tesisproject.shared/ArticlesMigration/DTOs/Articles/RegisterArticleAggregateDtos.cs,58,ArticleParticipant,public class ArticleParticipantAggregateDto
shared protegido,tesisproject.shared/Common/External/ExternalCareerSelector.cs,4,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
shared protegido,tesisproject.shared/DTOs/Articles/ArticleDtos.cs,36,ArticleParticipant,public List<ArticleParticipantDto>? Participants { get; set; }
shared protegido,tesisproject.shared/DTOs/Articles/ArticleDtos.cs,81,ArticleParticipant,public List<ArticleParticipantDto>? Participants { get; set; }
shared protegido,tesisproject.shared/DTOs/Articles/ArticleDtos.cs,97,ArticleParticipant,public class ArticleParticipantDto
shared protegido,tesisproject.shared/DTOs/Articles/ArticleParticipantRequest.cs,3,ArticleParticipant,public class ArticleParticipantRequest
shared protegido,tesisproject.shared/DTOs/Articles/CreateArticleRequest.cs,39,ArticleParticipant,public List<ArticleParticipantRequest> Participants { get; set; } = new();
shared protegido,tesisproject.shared/DTOs/Articles/RegisterArticleAggregateDtos.cs,10,ArticleParticipant,public List<ArticleParticipantAggregateDto> Participants { get; set; } = new();
shared protegido,tesisproject.shared/DTOs/Articles/RegisterArticleAggregateDtos.cs,58,ArticleParticipant,public class ArticleParticipantAggregateDto
shared protegido,tesisproject.shared/DTOs/Project/Request/UpdateProjectRequestDTO.cs,4,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Bridges/BridgeProjectResearchCategory.cs,7,tesisproject.shared.Entities.Analytics.Dw.Dimensions,using tesisproject.shared.Entities.Analytics.Dw.Dimensions;
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Bridges/BridgeProjectResearchCategory.cs,8,tesisproject.shared.Entities.Analytics.Dw.Facts,using tesisproject.shared.Entities.Analytics.Dw.Facts;
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Bridges/BridgeProjectResearchCategory.cs,10,tesisproject.shared.Entities.Analytics.Dw.Bridges,namespace tesisproject.shared.Entities.Analytics.Dw.Bridges
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimDate.cs,8,tesisproject.shared.Entities.Analytics.Dw.Facts,using tesisproject.shared.Entities.Analytics.Dw.Facts;
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimDate.cs,10,tesisproject.shared.Entities.Analytics.Dw.Dimensions,namespace tesisproject.shared.Entities.Analytics.Dw.Dimensions
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimFaculty.cs,7,tesisproject.shared.Entities.Analytics.Dw.Facts,using tesisproject.shared.Entities.Analytics.Dw.Facts;
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimFaculty.cs,9,tesisproject.shared.Entities.Analytics.Dw.Dimensions,namespace tesisproject.shared.Entities.Analytics.Dw.Dimensions
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimFundingType.cs,7,tesisproject.shared.Entities.Analytics.Dw.Facts,using tesisproject.shared.Entities.Analytics.Dw.Facts;
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimFundingType.cs,9,tesisproject.shared.Entities.Analytics.Dw.Dimensions,namespace tesisproject.shared.Entities.Analytics.Dw.Dimensions
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimIndexingDatabase.cs,7,tesisproject.shared.Entities.Analytics.Dw.Facts,using tesisproject.shared.Entities.Analytics.Dw.Facts;
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimIndexingDatabase.cs,9,tesisproject.shared.Entities.Analytics.Dw.Dimensions,namespace tesisproject.shared.Entities.Analytics.Dw.Dimensions
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimProductType.cs,7,tesisproject.shared.Entities.Analytics.Dw.Facts,using tesisproject.shared.Entities.Analytics.Dw.Facts;
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimProductType.cs,9,tesisproject.shared.Entities.Analytics.Dw.Dimensions,namespace tesisproject.shared.Entities.Analytics.Dw.Dimensions
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimProjectState.cs,7,tesisproject.shared.Entities.Analytics.Dw.Facts,using tesisproject.shared.Entities.Analytics.Dw.Facts;
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimProjectState.cs,9,tesisproject.shared.Entities.Analytics.Dw.Dimensions,namespace tesisproject.shared.Entities.Analytics.Dw.Dimensions
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimQuartile.cs,7,tesisproject.shared.Entities.Analytics.Dw.Facts,using tesisproject.shared.Entities.Analytics.Dw.Facts;
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimQuartile.cs,9,tesisproject.shared.Entities.Analytics.Dw.Dimensions,namespace tesisproject.shared.Entities.Analytics.Dw.Dimensions
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimResearchCategory.cs,7,tesisproject.shared.Entities.Analytics.Dw.Bridges,using tesisproject.shared.Entities.Analytics.Dw.Bridges;
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Dimensions/DimResearchCategory.cs,9,tesisproject.shared.Entities.Analytics.Dw.Dimensions,namespace tesisproject.shared.Entities.Analytics.Dw.Dimensions
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Facts/FactBudget.cs,8,tesisproject.shared.Entities.Analytics.Dw.Dimensions,using tesisproject.shared.Entities.Analytics.Dw.Dimensions;
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Facts/FactBudget.cs,10,tesisproject.shared.Entities.Analytics.Dw.Facts,namespace tesisproject.shared.Entities.Analytics.Dw.Facts
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Facts/FactProduct.cs,8,tesisproject.shared.Entities.Analytics.Dw.Bridges,using tesisproject.shared.Entities.Analytics.Dw.Bridges;
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Facts/FactProduct.cs,9,tesisproject.shared.Entities.Analytics.Dw.Dimensions,using tesisproject.shared.Entities.Analytics.Dw.Dimensions;
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Facts/FactProduct.cs,11,tesisproject.shared.Entities.Analytics.Dw.Facts,namespace tesisproject.shared.Entities.Analytics.Dw.Facts
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Facts/FactProject.cs,8,tesisproject.shared.Entities.Analytics.Dw.Dimensions,using tesisproject.shared.Entities.Analytics.Dw.Dimensions;
shared protegido,tesisproject.shared/Entities/Analytics/Dw/Facts/FactProject.cs,10,tesisproject.shared.Entities.Analytics.Dw.Facts,namespace tesisproject.shared.Entities.Analytics.Dw.Facts
shared protegido,tesisproject.shared/Entities/Auth/AppUser.cs,7,tesisproject.shared.Entities.Auth,namespace tesisproject.shared.Entities.Auth
shared protegido,tesisproject.shared/Entities/Auth/AppUser.cs,24,IdentityUser<int>,/// Local ASP.NET Identity user id (IdentityUser<int>.Id) while using local ASP.
shared protegido,tesisproject.shared/Entities/Auth/RefreshToken.cs,1,tesisproject.shared.Entities.Auth,namespace tesisproject.shared.Entities.Auth
shared protegido,tesisproject.shared/Entities/Auth/RefreshToken.cs,7,IdentityUser<int>,// FK to AspNetUsers (IdentityUser<int>)
shared protegido,tesisproject.shared/Entities/Base/CatalogEntityBase.cs,9,tesisproject.shared.Entities.Base,namespace tesisproject.shared.Entities.Base
shared protegido,tesisproject.shared/Entities/Catalogs/Country.cs,6,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
shared protegido,tesisproject.shared/Entities/Catalogs/Country.cs,8,tesisproject.shared.Entities.Catalogs,namespace tesisproject.shared.Entities.Catalogs
shared protegido,tesisproject.shared/Entities/Catalogs/DocumentType.cs,6,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
shared protegido,tesisproject.shared/Entities/Catalogs/DocumentType.cs,8,tesisproject.shared.Entities.Catalogs,namespace tesisproject.shared.Entities.Catalogs
shared protegido,tesisproject.shared/Entities/Catalogs/FundingType.cs,6,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
shared protegido,tesisproject.shared/Entities/Catalogs/FundingType.cs,8,tesisproject.shared.Entities.Catalogs,namespace tesisproject.shared.Entities.Catalogs
shared protegido,tesisproject.shared/Entities/Catalogs/GroupType.cs,6,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
shared protegido,tesisproject.shared/Entities/Catalogs/GroupType.cs,8,tesisproject.shared.Entities.Catalogs,namespace tesisproject.shared.Entities.Catalogs
shared protegido,tesisproject.shared/Entities/Catalogs/IndexingSource.cs,6,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
shared protegido,tesisproject.shared/Entities/Catalogs/IndexingSource.cs,8,tesisproject.shared.Entities.Catalogs,namespace tesisproject.shared.Entities.Catalogs
shared protegido,tesisproject.shared/Entities/Catalogs/Institution.cs,6,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
shared protegido,tesisproject.shared/Entities/Catalogs/Institution.cs,8,tesisproject.shared.Entities.Catalogs,namespace tesisproject.shared.Entities.Catalogs
shared protegido,tesisproject.shared/Entities/Catalogs/MemberRoleType.cs,6,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
shared protegido,tesisproject.shared/Entities/Catalogs/MemberRoleType.cs,8,tesisproject.shared.Entities.Catalogs,namespace tesisproject.shared.Entities.Catalogs
shared protegido,tesisproject.shared/Entities/Catalogs/ObjectiveType.cs,6,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
shared protegido,tesisproject.shared/Entities/Catalogs/ObjectiveType.cs,8,tesisproject.shared.Entities.Catalogs,namespace tesisproject.shared.Entities.Catalogs
shared protegido,tesisproject.shared/Entities/Catalogs/ProductAttribute.cs,7,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
shared protegido,tesisproject.shared/Entities/Catalogs/ProductAttribute.cs,8,tesisproject.shared.Entities.Core.Products,using tesisproject.shared.Entities.Core.Products;
shared protegido,tesisproject.shared/Entities/Catalogs/ProductAttribute.cs,11,tesisproject.shared.Entities.Catalogs,namespace tesisproject.shared.Entities.Catalogs
shared protegido,tesisproject.shared/Entities/Catalogs/ProductType.cs,6,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
shared protegido,tesisproject.shared/Entities/Catalogs/ProductType.cs,8,tesisproject.shared.Entities.Catalogs,namespace tesisproject.shared.Entities.Catalogs
shared protegido,tesisproject.shared/Entities/Catalogs/ProjectExtensionType.cs,6,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
shared protegido,tesisproject.shared/Entities/Catalogs/ProjectExtensionType.cs,7,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
shared protegido,tesisproject.shared/Entities/Catalogs/ProjectExtensionType.cs,9,tesisproject.shared.Entities.Catalogs,namespace tesisproject.shared.Entities.Catalogs
shared protegido,tesisproject.shared/Entities/Catalogs/ProjectOriginType.cs,6,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
shared protegido,tesisproject.shared/Entities/Catalogs/ProjectOriginType.cs,8,tesisproject.shared.Entities.Catalogs,namespace tesisproject.shared.Entities.Catalogs
shared protegido,tesisproject.shared/Entities/Catalogs/ProjectState.cs,6,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
shared protegido,tesisproject.shared/Entities/Catalogs/ProjectState.cs,8,tesisproject.shared.Entities.Catalogs,namespace tesisproject.shared.Entities.Catalogs
shared protegido,tesisproject.shared/Entities/Catalogs/ProjectType.cs,6,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
shared protegido,tesisproject.shared/Entities/Catalogs/ProjectType.cs,8,tesisproject.shared.Entities.Catalogs,namespace tesisproject.shared.Entities.Catalogs
shared protegido,tesisproject.shared/Entities/Catalogs/ResearchCategory.cs,2,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
